pha_id,name,pha_type,state,zip_code
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11429
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11430
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11431
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11432
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11433
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11434
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11435
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11436
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11439
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11451
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11499
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11690
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11691
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11692
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11693
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11694
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11695
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11697
oh,Ohio Department of Health,STATE,OHIO,(null)
ok,Oklahoma State Department of Health,STATE,OKLAHOMA,(null)
or,Oregon Health Authority,STATE,OREGON,97001
or,Oregon Health Authority,STATE,OREGON,97002
or,Oregon Health Authority,STATE,OREGON,97004
or,Oregon Health Authority,STATE,OREGON,97005
or,Oregon Health Authority,STATE,OREGON,97006
or,Oregon Health Authority,STATE,OREGON,97007
or,Oregon Health Authority,STATE,OREGON,97008
or,Oregon Health Authority,STATE,OREGON,97009
or,Oregon Health Authority,STATE,OREGON,97010
or,Oregon Health Authority,STATE,OREGON,97011
or,Oregon Health Authority,STATE,OREGON,97013
or,Oregon Health Authority,STATE,OREGON,97014
or,Oregon Health Authority,STATE,OREGON,97015
or,Oregon Health Authority,STATE,OREGON,97016
or,Oregon Health Authority,STATE,OREGON,97017
or,Oregon Health Authority,STATE,OREGON,97018
or,Oregon Health Authority,STATE,OREGON,97019
or,Oregon Health Authority,STATE,OREGON,97020
or,Oregon Health Authority,STATE,OREGON,97021
or,Oregon Health Authority,STATE,OREGON,97022
or,Oregon Health Authority,STATE,OREGON,97023
or,Oregon Health Authority,STATE,OREGON,97024
or,Oregon Health Authority,STATE,OREGON,97026
or,Oregon Health Authority,STATE,OREGON,97027
or,Oregon Health Authority,STATE,OREGON,97028
pa,Pennsylvania Department of Health,STATE,PENNSYLVANIA,(null)
PHL,City of Philadelphia Department of Public Health,CITY,PENNSYLVANIA,(null)
pr,Puerto Rico,STATE,PUERTO_RICO,(null)
ri,Rhode Island Department of Health,STATE,RHODE_ISLAND,(null)
sc,South Carolina Department of Health and Environmental Control,STATE,SOUTH_CAROLINA,(null)
sd,South Dakota Department of Health,STATE,SOUTH_DAKOTA,(null)
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91901
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91902
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91903
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91905
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91906
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91908
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91909
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91910
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91911
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91912
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91913
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91914
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91915
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91916
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91917
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91921
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91931
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91932
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91933
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91934
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91935
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91941
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91942
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91943
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91944
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91945
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91946
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91947
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91948
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91950
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91951
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91962
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91963
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91976
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91977
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91978
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91979
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91980
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91987
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,91990
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92003
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92004
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92007
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92008
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92009
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92010
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92011
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92013
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92014
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92018
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92019
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92020
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92021
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92022
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92023
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92024
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92025
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92026
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92027
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92028
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92029
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92030
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92033
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92036
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92037
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92038
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92039
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92040
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92046
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92049
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92051
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92052
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92054
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92055
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92056
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92057
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92058
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92059
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92060
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92061
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92064
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92065
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92066
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92067
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92068
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92069
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92070
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92071
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92072
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92074
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92075
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92078
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92079
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92081
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92082
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92083
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92084
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92085
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92086
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92088
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92090
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92091
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92092
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92093
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92096
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92101
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92102
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92103
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92104
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92105
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92106
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92107
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92108
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92109
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92110
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92111
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92112
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92113
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92114
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92115
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92116
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92117
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92118
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92119
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92120
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92121
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92122
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92123
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92124
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92126
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92127
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92128
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92129
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92130
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92131
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92132
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92133
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92134
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92135
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92136
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92137
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92138
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92139
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92140
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92142
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92143
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92145
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92147
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92149
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92150
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92152
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92153
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92154
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92155
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92158
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92159
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92160
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92161
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92162
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92163
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92164
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92165
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92166
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92167
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92168
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92169
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92170
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92171
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92172
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92173
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92174
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92175
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92176
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92177
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92178
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92179
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92182
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92184
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92186
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92187
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92190
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92191
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92192
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92193
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92194
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92195
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92196
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92197
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92198
sdc,San Diego County Public Health Services,COUNTY,CALIFORNIA,92199
sf,San Francisco,CITY,CALIFORNIA,(null)
sn,Southern Nevada Health District (SNHD),DISTRICT,NEVADA,(null)
Stc,Saint Croix (Test),COUNTY,VIRGIN_ISLANDS,850
stj,Saint John (Test),COUNTY,VIRGIN_ISLANDS,830
tn,Tennessee Department of Health,STATE,TENNESSEE,(null)
tx,Texas Department of State Health Services,STATE,TEXAS,(null)
ut,Utah Department of Health,STATE,UTAH,(null)
va,Virginia Department of Health,STATE,VIRGINIA,(null)
vi,Virgin Islands Department of Health (Test),STATE,VIRGIN_ISLANDS,830
vt,Vermont Department of Health,STATE,VERMONT,5001
vt,Vermont Department of Health,STATE,VERMONT,5009
vt,Vermont Department of Health,STATE,VERMONT,5030
vt,Vermont Department of Health,STATE,VERMONT,5031
vt,Vermont Department of Health,STATE,VERMONT,5032
vt,Vermont Department of Health,STATE,VERMONT,5033
vt,Vermont Department of Health,STATE,VERMONT,5034
vt,Vermont Department of Health,STATE,VERMONT,5035
vt,Vermont Department of Health,STATE,VERMONT,5036
vt,Vermont Department of Health,STATE,VERMONT,5037
vt,Vermont Department of Health,STATE,VERMONT,5038
vt,Vermont Department of Health,STATE,VERMONT,5039
vt,Vermont Department of Health,STATE,VERMONT,5040
vt,Vermont Department of Health,STATE,VERMONT,5041
vt,Vermont Department of Health,STATE,VERMONT,5042
vt,Vermont Department of Health,STATE,VERMONT,5043
vt,Vermont Department of Health,STATE,VERMONT,5045
vt,Vermont Department of Health,STATE,VERMONT,5046
vt,Vermont Department of Health,STATE,VERMONT,5047
vt,Vermont Department of Health,STATE,VERMONT,5048
vt,Vermont Department of Health,STATE,VERMONT,5049
vt,Vermont Department of Health,STATE,VERMONT,5050
vt,Vermont Department of Health,STATE,VERMONT,5051
vt,Vermont Department of Health,STATE,VERMONT,5052
vt,Vermont Department of Health,STATE,VERMONT,5053
vt,Vermont Department of Health,STATE,VERMONT,5054
vt,Vermont Department of Health,STATE,VERMONT,5401
wa,Washington State Department of Health,STATE,WASHINGTON,(null)
wi,Wisconsin Department of Health Services,STATE,WISCONSIN,(null)
wv,"West Virginia Department of Health and Human Resources, Bureau for Public Health",STATE,WEST_VIRGINIA,(null)
wy,Wyoming Department of Health,STATE,WYOMING,(null)
